Gene ID	Gene Name	ERR1736465	ERR1736466	ERR1736467	ERR1736468	ERR1736469	ERR1736470
ENSG00000186847	KRT14	0	2	4	0	0	0
ENSG00000186854	TRABD2A	15	51	11	39	37	31
ENSG00000186860	KRTAP17-1	0	38	0	0	0	0
ENSG00000186862	PDZD7	5	3	0	7	6	2
ENSG00000186866	POFUT2	303	603	244	1073	828	1052
ENSG00000186867	QRFPR	0	1	0	0	0	0
ENSG00000186868	MAPT	4	5	3	0	2	4
ENSG00000186871	ERCC6L	199	382	164	541	441	511
ENSG00000186881	OR13F1	0	30	0	1	0	0
ENSG00000186886	OR5D3P	0	0	0	0	0	0
ENSG00000186889	TMEM17	0	4	0	0	1	2
ENSG00000186891	TNFRSF18	0	0	0	0	0	0
ENSG00000186895	FGF3	0	0	0	0	0	0
ENSG00000186897	C1QL4	5	1	3	3	0	5
ENSG00000186907	RTN4RL2	109	132	59	97	86	115
ENSG00000186908	ZDHHC17	192	379	177	672	569	551
ENSG00000186910	SERPINA11	0	0	0	0	0	0
ENSG00000186912	P2RY4	0	9	0	0	0	0
ENSG00000186918	ZNF395	0	0	0	0	0	0
ENSG00000186919	ZACN	2	0	0	0	0	0
ENSG00000186924	KRTAP22-1	0	0	0	0	0	0
ENSG00000186925	KRTAP19-6	0	26	0	0	0	0
ENSG00000186930	KRTAP6-2	0	19	0	0	0	0
ENSG00000186940	CHCHD2P9	0	0	0	0	0	0
ENSG00000186943	OR13C8	0	38	1	1	0	0
ENSG00000186951	PPARA	199	310	173	339	297	306
ENSG00000186952	TMEM232	5	17	8	19	30	25
ENSG00000186960	LINC01551	0	0	0	0	0	0
ENSG00000186965	KRTAP19-2	0	3	0	0	0	0
ENSG00000186967	KRTAP19-4	0	6	0	0	0	0
ENSG00000186970	KRTAP15-1	0	10	0	0	0	0
ENSG00000186971	KRTAP13-4	0	34	0	0	0	0
ENSG00000186973	FAM183A	6	5	3	8	3	4
ENSG00000186976	EFCAB6	2	6	4	5	1	4
ENSG00000186977	KRTAP19-5	0	9	0	0	0	0
ENSG00000186980	KRTAP23-1	0	41	0	2	0	2
ENSG00000186994	KANK3	0	0	0	0	1	4
ENSG00000186998	EMID1	29	42	16	5	4	2
ENSG00000187003	ACTL7A	1	27	1	3	0	0
ENSG00000187005	KRTAP21-1	0	0	0	0	0	0
ENSG00000187010	RHD	0	0	0	0	0	0
ENSG00000187012	LINC00207	0	2	0	0	0	0
ENSG00000187013	LINC02875	1	16	0	0	2	0
ENSG00000187017	ESPN	0	5	0	1	0	0
ENSG00000187021	PNLIPRP1	0	0	0	0	0	0
ENSG00000187024	PTRH1	0	0	0	0	0	0
ENSG00000187026	KRTAP21-2	1	33	0	0	2	0
ENSG00000187033	SAMD7	0	0	0	0	0	0
ENSG00000187037	GPR141	0	29	1	0	0	0
ENSG00000187045	TMPRSS6	0	0	0	2	0	0
ENSG00000187048	CYP4A11	0	0	0	0	0	0
ENSG00000187049	TMEM216	26	56	40	139	97	104
ENSG00000187051	RPS19BP1	627	781	372	792	734	916
ENSG00000187054	TMPRSS11A	0	1	0	0	0	0
ENSG00000187066	TMEM262	1	1	0	0	0	1
ENSG00000187068	C3orf70	0	0	0	0	0	0
ENSG00000187079	TEAD1	381	772	304	1417	1220	1143
ENSG00000187080	OR2AK2	0	34	0	0	0	0
ENSG00000187082	DEFB106B	0	0	0	0	0	0
ENSG00000187091	PLCD1	35	116	29	50	29	62
ENSG00000187094	CCK	0	0	0	0	0	0
ENSG00000187097	ENTPD5	147	232	158	213	185	199
ENSG00000187098	MITF	56	112	55	152	132	149
ENSG00000187103	FUNDC2P3	0	0	0	0	0	0
ENSG00000187105	HEATR4	0	0	0	0	0	0
ENSG00000187109	NAP1L1	3828	7980	3459	11803	9483	8994
ENSG00000187116	LILRA5	0	6	0	0	0	3
ENSG00000187118	CMC1	259	440	240	689	482	487
ENSG00000187122	SLIT1	0	1	0	0	0	0
ENSG00000187123	LYPD6	52	96	50	90	84	86
ENSG00000187134	AKR1C1	2678	5089	2288	853	585	570
ENSG00000187135	VSTM2B	0	0	0	0	0	0
ENSG00000187140	FOXD3	6	69	1	18	8	19
ENSG00000187144	SPATA21	0	0	0	0	0	0
ENSG00000187147	RNF220	44	94	32	231	162	190
ENSG00000187151	ANGPTL5	0	1	0	1	1	2
ENSG00000187164	SHTN1	115	284	121	556	416	387
ENSG00000187166	H1-7	0	26	0	1	0	0
ENSG00000187170	LCE4A	0	25	0	0	0	0
ENSG00000187172	BAGE2	6	7	3	6	7	4
ENSG00000187173	LCE2A	0	0	0	0	0	0
ENSG00000187175	KRTAP12-1	0	23	0	0	0	0
ENSG00000187180	LCE2C	0	0	0	0	0	0
ENSG00000187185		0	0	0	0	0	0
ENSG00000187186		0	0	0	0	0	0
ENSG00000187187	ZNF546	22	60	38	38	19	33
ENSG00000187189	TSPYL4	291	442	184	264	225	246
ENSG00000187191	DAZ3	0	0	0	0	0	0
ENSG00000187193	MT1X	532	573	212	395	487	447
ENSG00000187210	GCNT1	44	82	61	130	57	75
ENSG00000187223	LCE2D	0	0	0	0	0	0
ENSG00000187229		0	0	0	0	0	0
ENSG00000187231	SESTD1	228	256	135	327	250	296
ENSG00000187238	LCE3B	1	7	0	0	0	0
ENSG00000187239	FNBP1	679	1251	625	1940	1449	1520
ENSG00000187240	DYNC2H1	289	597	251	902	647	650
ENSG00000187242	KRT12	0	5	1	0	0	1
ENSG00000187243	MAGED4B	0	0	0	0	0	0
ENSG00000187244	BCAM	106	184	76	119	107	135
ENSG00000187257	RSBN1L	236	413	210	444	466	564
ENSG00000187258	NPSR1	0	0	0	2	0	0
ENSG00000187260	WDR86	0	0	0	0	0	0
ENSG00000187266	EPOR	1	20	1	59	29	67
ENSG00000187268	FAM9C	0	4	0	0	0	0
ENSG00000187272	KRTAP9-8	1	3	0	0	0	0
ENSG00000187288	CIDEC	0	0	0	0	0	0
ENSG00000187323	DCC	2	10	2	1	0	0
ENSG00000187325	TAF9B	516	1012	498	1236	1052	1056
ENSG00000187372	PCDHB13	147	319	164	214	148	167
ENSG00000187391	MAGI2	1	10	4	27	23	11
ENSG00000187398	LUZP2	1	4	0	6	2	4
ENSG00000187416	LHFPL3	0	0	0	0	0	0
ENSG00000187446	CHP1	613	1059	591	1690	1397	1405
ENSG00000187472		0	0	0	0	0	0
ENSG00000187474	FPR3	0	2	0	0	0	0
ENSG00000187475	H1-6	3	12	1	0	1	0
ENSG00000187479	C11orf96	0	22	0	9	9	9
ENSG00000187481	HSD3BP1	0	0	0	0	0	0
ENSG00000187483	SERPINA13P	0	0	0	0	0	0
ENSG00000187486	KCNJ11	6	30	10	4	6	9
ENSG00000187492	CDHR4	0	3	0	0	0	0
ENSG00000187498	COL4A1	733	1229	465	2358	2087	2173
ENSG00000187504	RPL7P48	0	1	0	0	1	1
ENSG00000187510	PLEKHG7	0	0	0	0	0	0
ENSG00000187513	GJA4	0	0	0	0	0	0
ENSG00000187514	PTMA	29280	47054	23326	40914	32188	38344
ENSG00000187516	H2AP	0	27	1	0	0	2
ENSG00000187522	HSPA14	576	1173	663	1873	1153	1198
ENSG00000187527	ATP13A5	0	0	0	0	0	0
ENSG00000187531	SIRT7	239	343	94	446	342	439
ENSG00000187533	PRR27	0	0	0	0	0	0
ENSG00000187534	PRR13P5	0	0	0	0	0	0
ENSG00000187535	IFT140	50	114	39	112	61	121
ENSG00000187536	TPM3P7	0	0	0	0	0	0
ENSG00000187537	POTEG	0	0	0	0	0	0
ENSG00000187545	PRAMEF10	0	0	0	0	0	0
ENSG00000187546	AGMO	0	0	0	2	3	2
ENSG00000187550	SBK2	0	2	0	0	0	0
ENSG00000187553	CYP26C1	0	0	0	0	0	0
ENSG00000187554	TLR5	3	2	0	0	0	0
ENSG00000187555	USP7	1413	2810	1223	2260	1874	1664
ENSG00000187556	NANOS3	0	0	0	0	0	0
ENSG00000187559	FOXD4L3	0	0	0	0	0	0
ENSG00000187566	NHLRC1	16	83	6	27	12	26
ENSG00000187569	DPPA3	0	0	0	0	0	0
ENSG00000187581	COX8C	0	0	0	0	0	0
ENSG00000187583	PLEKHN1	15	19	7	48	43	47
ENSG00000187589	TERF1P2	0	0	0	0	0	0
ENSG00000187595	ZNF385C	0	0	0	0	0	1
ENSG00000187600	LINC02583	0	0	0	0	0	0
ENSG00000187601	MAGEH1	227	308	136	300	189	252
ENSG00000187605	TET3	193	354	134	235	222	234
ENSG00000187607	ZNF286A	41	125	51	113	96	89
ENSG00000187608	ISG15	99	140	53	405	294	397
ENSG00000187609	EXD3	1	0	0	0	0	0
ENSG00000187612	OR5W2	0	2	0	0	0	0
ENSG00000187616	MYMK	0	0	0	0	0	0
ENSG00000187621	TCL6	5	10	1	33	24	15
ENSG00000187624	C17orf97	28	70	16	59	65	57
ENSG00000187626	ZKSCAN4	155	233	117	120	130	126
ENSG00000187627	RGPD1	0	0	0	1	0	0
ENSG00000187630	DHRS4L2	46	97	41	118	70	132
ENSG00000187634	SAMD11	23	46	13	14	16	15
ENSG00000187642	PERM1	0	0	0	0	0	0
ENSG00000187650	VMAC	2	3	1	8	8	4
ENSG00000187653	TMSB4XP8	0	0	0	0	0	0
ENSG00000187657	TSPY13P	0	0	0	0	0	0
ENSG00000187658	C5orf52	0	0	0	0	0	0
ENSG00000187664	HAPLN4	0	0	0	0	0	0
ENSG00000187672	ERC2	0	0	0	0	1	0
ENSG00000187676	B3GLCT	106	218	69	221	200	206
ENSG00000187678	SPRY4	16	23	10	32	23	37
ENSG00000187682	ERAS	0	7	0	1	0	0
ENSG00000187686	KRT18P59	0	0	0	0	0	0
ENSG00000187688	TRPV2	1	10	1	5	10	16
ENSG00000187689	AMTN	16	24	15	12	11	11
ENSG00000187690	EZHIP	0	0	0	0	0	0
ENSG00000187699	C2orf88	0	0	0	0	0	0
ENSG00000187701	OR2T27	0	36	0	0	2	0
ENSG00000187713	TMEM203	247	476	208	425	356	370
ENSG00000187714	SLC18A3	0	15	0	1	0	0
ENSG00000187715	KBTBD12	1	10	0	0	1	1
ENSG00000187720	THSD4	209	380	167	551	435	459
ENSG00000187721	GTF2IP3	0	0	0	0	0	0
ENSG00000187726	DNAJB13	0	0	0	0	0	0
ENSG00000187730	GABRD	0	3	1	0	0	1
ENSG00000187733	AMY1C	0	0	0	0	0	0
ENSG00000187735	TCEA1	1352	2658	1148	3246	2552	2654
ENSG00000187736	NHEJ1	4	1	1	1	0	2
ENSG00000187741	FANCA	113	276	93	193	194	173
ENSG00000187742	SECISBP2	89	195	85	179	122	127
ENSG00000187747	OR52B6	1	40	3	0	0	4
ENSG00000187753	C9orf153	0	2	0	0	0	0
ENSG00000187754	SSX7	0	0	0	0	0	0
ENSG00000187758	ADH1A	0	9	0	1	0	0
ENSG00000187762	HSPE1P11	0	0	0	0	0	0
ENSG00000187763	OR2B7P	0	0	0	0	0	0
ENSG00000187764	SEMA4D	0	0	0	17	13	15
ENSG00000187766	KRTAP10-8	0	31	0	1	0	0
ENSG00000187772	LIN28B	0	0	1	0	0	0
ENSG00000187773	DIPK1C	0	0	0	0	0	0
ENSG00000187775	DNAH17	0	0	2	0	1	0
ENSG00000187778	MCRS1	491	581	249	646	647	920
ENSG00000187783	TMEM72	1	0	0	0	0	0
ENSG00000187790	FANCM	143	310	117	357	318	330
ENSG00000187791	FAM205C	0	0	0	0	0	0
ENSG00000187792	ZNF70	85	202	74	82	64	55
ENSG00000187796	CARD9	0	0	0	0	0	0
ENSG00000187800	PEAR1	0	0	0	1	7	10
ENSG00000187801	ZFP69B	44	55	29	44	45	61
ENSG00000187806	TMEM202	0	0	0	0	0	0
ENSG00000187808	SOWAHD	0	12	0	0	0	0
ENSG00000187812		0	31	1	0	0	0
ENSG00000187815	ZFP69	263	405	217	329	285	404
ENSG00000187821	HELT	0	1	0	0	0	0
ENSG00000187823	RTL4	0	0	0	0	0	0
ENSG00000187824	TMEM220	0	0	0	0	0	0
ENSG00000187833	C2orf78	0	0	0	0	0	0
ENSG00000187837	H1-2	7824	11416	5851	10132	6883	9011
ENSG00000187838	PLSCR3	5	16	0	7	7	12
ENSG00000187840	EIF4EBP1	2099	3316	1679	3672	2846	3959
ENSG00000187847	OR7E25P	0	0	0	0	0	0
ENSG00000187848	P2RX2	0	0	0	0	0	0
ENSG00000187855	ASCL4	0	17	0	0	0	0
ENSG00000187857	OR6C75	0	35	0	0	0	0
ENSG00000187860	CCDC157	6	26	1	8	9	11
ENSG00000187862	TTC24	0	1	0	2	0	2
ENSG00000187866	PABIR1	171	265	102	140	78	108
ENSG00000187867	PALM3	0	25	0	0	0	0
ENSG00000187870	RNFT1P3	0	0	0	0	0	0
ENSG00000187871	GFRAL	0	0	0	0	0	0
ENSG00000187889	FYB2	0	0	0	0	0	1
ENSG00000187893	CXXC1P1	0	0	0	0	0	0
ENSG00000187900	OR5H7P	0	0	0	0	0	0
ENSG00000187902	SHISA7	0	0	0	0	0	0
ENSG00000187904		0	0	0	0	0	0
ENSG00000187905	LRRC74B	0	27	0	2	0	2
ENSG00000187908	DMBT1	0	0	0	0	0	0
ENSG00000187912	CLEC17A	0	2	0	0	0	1
ENSG00000187918	OR51I2	37	101	14	0	0	0
ENSG00000187922	LCN10	0	0	0	0	0	0
ENSG00000187942	LDLRAD2	0	0	0	0	0	0
ENSG00000187944	C2orf66	1	7	0	2	4	1
ENSG00000187950	OVCH1	1	0	0	0	1	1
ENSG00000187951		0	0	0	0	0	0
ENSG00000187952	HS6ST1P1	0	2	0	0	0	0
ENSG00000187953	PMS2CL	19	44	9	61	31	32
ENSG00000187954	CYHR1	0	1	0	2	5	1
ENSG00000187955	COL14A1	0	0	0	9	1	0
ENSG00000187957	DNER	45	52	28	58	91	95
ENSG00000187959	CPSF4L	0	0	0	0	0	0
ENSG00000187961	KLHL17	16	69	16	87	73	54
ENSG00000187969	ZCCHC13	0	14	0	0	0	0
ENSG00000187979	FAM230D	0	0	0	0	0	0
ENSG00000187980	PLA2G2C	0	3	0	0	2	1
ENSG00000187984	ANKRD19P	0	0	0	0	0	0
ENSG00000187987	ZSCAN23	36	48	17	25	24	46
ENSG00000187988	KCTD9P3	0	0	0	0	0	0
ENSG00000187994	RINL	0	1	0	0	1	1
ENSG00000187997	C17orf99	0	0	0	0	0	0
ENSG00000187999	HNRNPA1P61	0	0	0	0	0	0
ENSG00000188000	OR7D2	0	1	0	1	0	0
ENSG00000188001	TPRG1	2	4	5	1	1	4
ENSG00000188002		87	232	105	101	85	68
ENSG00000188004	SNHG28	0	2	0	0	0	0
ENSG00000188010	MORN2	43	68	25	86	85	87
ENSG00000188011	RTP5	0	0	0	0	0	0
ENSG00000188013	MEIS3P2	0	0	0	0	0	0
ENSG00000188015	S100A3	260	401	190	884	716	885
ENSG00000188021	UBQLN2	987	2168	1183	2387	1702	1801
ENSG00000188026	RILPL1	157	231	109	299	277	331
ENSG00000188029	CTSL3P	0	0	0	0	0	0
ENSG00000188032	C19orf67	0	0	0	0	0	0
ENSG00000188033	ZNF490	77	148	71	165	148	131
ENSG00000188037	CLCN1	0	3	0	0	0	0
ENSG00000188038	NRN1L	0	0	0	0	0	0
ENSG00000188039	NWD1	0	0	0	0	0	0
ENSG00000188042	ARL4C	275	774	238	711	572	607
ENSG00000188050	RNF133	1	17	1	6	8	3
ENSG00000188051	TMEM221	0	0	0	0	0	0
ENSG00000188056	TREML4	4	3	0	0	0	0
ENSG00000188060	RAB42	0	0	0	0	0	0
ENSG00000188064	WNT7B	178	216	106	169	189	251
ENSG00000188070	C11orf95	0	1	3	1	2	3
ENSG00000188076	SCGB1C1	0	0	0	0	0	0
ENSG00000188078		0	0	0	0	0	0
ENSG00000188086	PRSS45P	0	0	0	0	0	0
ENSG00000188089	PLA2G4E	0	0	0	0	0	0
ENSG00000188092	GPR89B	6	26	13	13	10	23
ENSG00000188095	MESP2	2	3	0	2	1	1
ENSG00000188100	FAM25A	0	0	0	0	0	0
ENSG00000188101	ALOX15P2	0	0	0	0	0	0
ENSG00000188107	EYS	1	3	0	0	0	0
ENSG00000188112	C6orf132	3	2	1	3	0	1
ENSG00000188120	DAZ1	0	0	0	0	0	0
ENSG00000188124	OR2AG2	0	22	0	0	0	1
ENSG00000188130	MAPK12	555	930	397	827	689	899
ENSG00000188133	TMEM215	0	1	0	0	0	0
ENSG00000188152	NUTM2G	0	0	0	0	0	0
ENSG00000188153	COL4A5	46	85	21	419	401	461
ENSG00000188155	KRTAP10-6	0	2	0	0	0	1
ENSG00000188157	AGRN	38	45	21	139	95	197
ENSG00000188158	NHS	74	104	45	171	114	143
ENSG00000188162	OTOG	0	0	0	0	0	0
ENSG00000188163	FAM166A	0	1	1	0	0	0
ENSG00000188167	TMPPE	63	94	42	104	93	90
ENSG00000188171	ZNF626	3	0	0	1	1	1
ENSG00000188175	HEPACAM2	0	2	0	0	0	0
ENSG00000188176	SMTNL2	0	1	0	0	0	0
ENSG00000188177	ZC3H6	5	40	17	74	58	75
ENSG00000188185	LINC00265	111	194	104	175	130	152
ENSG00000188186	LAMTOR4	356	453	168	611	513	711
ENSG00000188191	PRKAR1B	0	0	0	0	7	2
ENSG00000188199	NUTM2B	0	0	0	0	0	0
ENSG00000188211	NCR3LG1	225	349	149	968	792	723
ENSG00000188215	DCUN1D3	266	513	173	351	284	318
ENSG00000188219	POTEE	17	50	15	27	22	24
ENSG00000188223		0	0	0	0	0	0
ENSG00000188227	ZNF793	2	3	0	0	1	0
ENSG00000188229	TUBB4B	11538	15491	7790	16793	13284	22160
ENSG00000188234	AGAP4	18	74	20	70	51	67
ENSG00000188242	PP7080	0	0	0	0	0	1
ENSG00000188243	COMMD6	8	22	7	16	17	9
ENSG00000188257	PLA2G2A	0	5	0	0	0	0
ENSG00000188263	IL17REL	0	6	0	0	0	0
ENSG00000188266	HYKK	24	61	18	85	49	60
ENSG00000188269	OR7A5	0	0	0	0	0	0
ENSG00000188277	C15orf62	17	70	16	34	40	34
ENSG00000188280	FAM230G	0	0	0	0	0	0
ENSG00000188282	RUFY4	0	0	0	0	0	0
ENSG00000188283	ZNF383	69	141	71	169	125	135
ENSG00000188290	HES4	56	61	41	323	207	334
ENSG00000188293	IGFL1	0	0	0	0	0	0
ENSG00000188295	ZNF669	37	73	22	214	155	165
ENSG00000188305	PEAK3	0	2	0	0	0	0
ENSG00000188306	LRRIQ4	1	2	0	0	0	1
ENSG00000188312	CENPP	472	934	359	711	588	749
ENSG00000188313	PLSCR1	219	482	225	496	468	477
ENSG00000188314	OR7D1P	0	0	0	0	0	0
ENSG00000188315	C3orf62	21	26	10	49	45	38
ENSG00000188316	ENO4	0	0	0	0	0	0
ENSG00000188321	ZNF559	0	0	0	0	1	0
ENSG00000188322	SBK1	37	33	22	14	13	9
ENSG00000188324	OR6C6	0	9	0	0	1	0
ENSG00000188334	BSPH1	0	0	0	0	0	0
ENSG00000188338	SLC38A3	0	15	0	0	1	0
ENSG00000188340	OR6N2	0	12	0	0	2	0
ENSG00000188342	GTF2F2	958	1962	722	2468	1818	1772
ENSG00000188343	CIBAR1	184	522	186	766	648	601
ENSG00000188352	FOCAD	663	1350	676	1629	1093	1180
ENSG00000188365		0	0	0	0	0	0
ENSG00000188368	PRR19	40	50	18	37	31	36
ENSG00000188372	ZP3	2	10	6	28	39	30
ENSG00000188373	C10orf99	0	0	0	0	0	0
ENSG00000188375	H3-5	0	33	0	3	0	0
ENSG00000188379	IFNA2	0	24	0	0	0	0
ENSG00000188383	GPAT2P2	0	0	0	0	0	0
ENSG00000188385	JAKMIP3	7	25	8	8	2	8
ENSG00000188386	PPP3R2	1	54	1	0	0	0
ENSG00000188388	GOLGA6L3	0	0	0	0	0	0
ENSG00000188389	PDCD1	0	0	0	0	0	0
ENSG00000188393	CLEC2A	0	0	0	0	0	0
ENSG00000188394	GPR21	20	117	22	53	32	49
ENSG00000188396	DYNLT4	0	59	4	13	19	17
ENSG00000188399	ANKRD36P1	0	0	0	0	0	0
ENSG00000188403	IGHV1OR15-9	0	0	0	0	0	0
ENSG00000188404	SELL	18	31	9	7	12	12
ENSG00000188408	MAGEB5	0	0	0	0	0	0
ENSG00000188419	CHM	251	388	204	566	447	440
ENSG00000188425	NANOS2	1	49	1	0	0	0
ENSG00000188428	BLOC1S5	9	28	10	13	11	14
ENSG00000188438	DEFB108F	0	0	0	0	0	0
ENSG00000188439	OR4P1P	0	0	0	0	0	0
ENSG00000188451	SRP72P2	0	0	0	0	0	0
ENSG00000188452	CERKL	0	0	0	0	0	0
ENSG00000188459	WASF4P	0	0	0	0	0	0
ENSG00000188460	ACTBP11	0	0	0	0	0	0
ENSG00000188467	SLC24A5	0	0	0	0	0	0
ENSG00000188483	IER5L	57	156	39	146	102	117
ENSG00000188486	H2AX	1342	1555	636	2054	1632	3778
ENSG00000188487	INSC	0	0	0	2	0	1
ENSG00000188488	SERPINA5	0	4	0	1	2	2
ENSG00000188493	C19orf54	113	195	90	124	124	116
ENSG00000188501	LCTL	3	11	3	2	2	8
ENSG00000188505	NCCRP1	0	4	0	0	0	0
ENSG00000188508	KRTDAP	0	0	0	0	0	0
ENSG00000188511	C22orf34	1	0	0	0	0	0
ENSG00000188512		0	0	0	0	0	0
ENSG00000188517	COL25A1	0	0	0	2	1	0
ENSG00000188522	FAM83G	393	712	303	694	632	735
ENSG00000188523	CFAP77	0	0	0	0	0	0
ENSG00000188525		0	0	0	0	0	0
ENSG00000188529	SRSF10	561	1176	518	1586	1146	1121
ENSG00000188536	HBA2	0	0	0	0	0	0
ENSG00000188542	DUSP28	10	16	2	22	22	24
ENSG00000188549	CCDC9B	44	90	27	266	157	246
ENSG00000188554	NBR1	1048	1812	761	2020	1624	1925
ENSG00000188558	OR2G6	1	22	0	0	0	0
ENSG00000188559	RALGAPA2	330	709	314	563	424	437
ENSG00000188566	NDOR1	154	205	54	193	187	448
ENSG00000188573	FBLL1	0	1	0	4	0	0
ENSG00000188580	NKAIN2	0	0	1	0	0	0
ENSG00000188581	KRTAP1-1	0	41	0	0	0	0
ENSG00000188582	PAQR9	6	33	3	0	1	3
ENSG00000188585	CLEC20A	0	0	0	0	0	0
ENSG00000188596	CFAP54	0	22	3	9	9	12
ENSG00000188599	NPIPP1	0	0	0	0	0	0
ENSG00000188603	CLN3	0	0	0	0	0	0
ENSG00000188610	FAM72B	457	896	417	856	729	699
ENSG00000188611	ASAH2	0	0	0	0	1	1
ENSG00000188612	SUMO2	9028	11919	4640	12358	11593	12625
ENSG00000188613	NANOS1	9	56	17	47	23	35
ENSG00000188620	HMX3	0	0	0	0	0	0
ENSG00000188624	IGFL3	0	0	0	1	0	0
ENSG00000188626	GOLGA8M	0	1	0	0	0	0
ENSG00000188629	ZNF177	0	0	0	0	0	0
ENSG00000188636	RTL6	44	58	18	62	42	93
ENSG00000188641	DPYD	127	263	116	440	346	320
ENSG00000188643	S100A16	3780	5629	2871	10278	7468	8814
ENSG00000188646		0	8	0	0	0	0
ENSG00000188647	PTAR1	167	305	123	282	266	271
ENSG00000188649	CC2D2B	5	8	5	4	4	5
ENSG00000188655	RNASE9	0	0	0	0	0	0
ENSG00000188656	TSPY7P	0	0	0	0	0	0
ENSG00000188659	SAXO2	2	6	1	4	3	7
ENSG00000188660	LINC00319	0	0	0	0	0	0
ENSG00000188662	H1-9P	0	12	0	0	0	0
ENSG00000188668	OR7E90P	0	0	0	0	0	0
ENSG00000188672	RHCE	0	0	0	1	1	2
ENSG00000188674	C2orf80	0	0	0	0	0	0
ENSG00000188676	IDO2	0	0	0	0	0	0
ENSG00000188677	PARVB	496	818	374	869	787	770
ENSG00000188681	TEKT4P2	0	2	1	11	4	6
ENSG00000188687	SLC4A5	0	0	0	0	0	0
ENSG00000188690	UROS	83	94	49	98	80	191
ENSG00000188691	OR56A5	2	56	1	0	0	1
ENSG00000188693	CYP51A1-AS1	0	0	0	0	0	0
ENSG00000188694	KRTAP24-1	0	29	1	1	0	0
ENSG00000188706	ZDHHC9	93	158	47	247	195	216
ENSG00000188707	ZBED6CL	0	40	0	0	0	0
ENSG00000188710	QRFP	5	21	2	19	5	10
ENSG00000188712	OR13D3P	0	0	0	0	0	0
ENSG00000188716	DUSP29	0	0	0	0	0	0
ENSG00000188725	SMIM15	896	1663	768	2024	1730	1757
ENSG00000188729	OSTN	0	2	0	4	1	4
ENSG00000188730	VWC2	0	0	0	0	0	0
ENSG00000188732	FAM221A	2	10	0	2	0	1
ENSG00000188735	TMEM120B	56	88	31	109	84	102
ENSG00000188738	FSIP2	11	83	4	30	27	22
ENSG00000188739	RBM34	3	14	8	10	1	17
ENSG00000188747	NOXA1	4	4	1	3	3	5
ENSG00000188755	TBC1D3P2	0	1	0	0	0	0
ENSG00000188760	TMEM198	8	11	5	13	7	13
ENSG00000188761	BCL2L15	2	1	0	3	2	1
ENSG00000188763	FZD9	2	14	1	2	2	10
ENSG00000188765	TMSB4XP2	0	0	0	0	0	0
ENSG00000188766	SPRED3	32	76	25	81	55	78
ENSG00000188770	OPTC	0	0	0	0	0	0
ENSG00000188771	PLET1	0	0	0	0	0	0
ENSG00000188778	ADRB3	0	0	0	0	0	0
ENSG00000188779	SKOR1	0	0	0	0	0	0
ENSG00000188782	CATSPER4	0	0	0	0	0	0
ENSG00000188783	PRELP	0	0	0	0	0	0
ENSG00000188784	PLA2G2E	0	0	0	0	0	0
ENSG00000188785	ZNF548	18	35	12	32	31	19
ENSG00000188786	MTF1	331	549	359	697	475	463
ENSG00000188800	TMCO2	0	1	0	0	0	0
ENSG00000188801	ZNF322P1	0	0	0	0	0	0
ENSG00000188803	SHISA6	0	0	0	0	0	0
ENSG00000188807	TMEM201	170	260	115	473	422	604
ENSG00000188811	NHLRC3	51	144	78	203	175	179
ENSG00000188816	HMX2	0	2	0	0	0	0
ENSG00000188817	SNTN	0	0	0	0	0	0
ENSG00000188818	ZDHHC11	0	0	0	0	0	0
ENSG00000188820	CALHM6	0	0	0	0	0	0
ENSG00000188822	CNR2	0	1	0	0	1	0
ENSG00000188825	LINC00910	4	10	4	7	6	9
ENSG00000188827	SLX4	131	195	71	209	163	198
ENSG00000188828	GLRA4	0	0	0	0	0	0
ENSG00000188831	DPPA3P2	0	13	0	0	0	1
ENSG00000188833	ENTPD8	0	5	0	6	1	2
ENSG00000188846	RPL14	980	1137	536	1210	1054	1280
ENSG00000188848	BEND4	0	0	0	0	0	0
ENSG00000188850		0	0	0	0	0	0
ENSG00000188856	RPSAP47	0	0	0	0	0	0
ENSG00000188859	FAM78B	106	221	76	91	75	73
ENSG00000188868	ZNF563	1	0	0	0	1	1
ENSG00000188869	TMC3	0	0	0	0	0	0
ENSG00000188873	RPL10AP2	0	0	0	0	0	0
ENSG00000188877	POTEA	0	0	0	0	0	0
ENSG00000188878	FBF1	0	0	0	0	0	0
ENSG00000188883	KLRG2	0	0	0	0	0	0
ENSG00000188886	ASTL	0	0	0	0	0	0
ENSG00000188895	MSL1	250	380	206	337	315	318
ENSG00000188897		0	0	0	0	0	0
ENSG00000188906	LRRK2	9	17	9	19	13	6
ENSG00000188909	BSX	0	0	0	0	0	0
ENSG00000188910	GJB3	0	0	0	0	0	0
ENSG00000188916	INSYN2A	0	0	0	0	0	0
ENSG00000188917	TRMT2B	29	50	19	80	37	48
ENSG00000188921	HACD4	0	0	0	0	0	0
ENSG00000188931	CFAP126	0	0	0	1	0	2
ENSG00000188933	USP32P1	1	0	1	2	2	4
ENSG00000188937	NYX	0	0	0	0	0	0
ENSG00000188938	FAM120AOS	36	70	27	62	60	52
ENSG00000188958	UTS2B	1	1	0	9	0	3
ENSG00000188959	C9orf152	2	16	0	3	1	4
ENSG00000188976	NOC2L	2104	2937	1270	3803	2794	4126
ENSG00000188981	MSANTD1	0	3	0	1	1	2
